player_name,draft_year,draft_pick,draft_round,draft_age,college,position,position_group,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,program_srs,college_season_year,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bbref_url,cbb_url,school_name
Erik Murphy,2013,49,2,22.7,Florida,Center,BIG,11.6,1.5,7.8,3.1,11.0,0.643,0.757,0.5,22.5,2.4,23.88,2013.0,0.0,0.0,0.0,0,/players/m/murpher01.html,https://www.sports-reference.com/cbb/players/erik-murphy-1.html,Florida
James Ennis III,2013,50,2,23.0,Cal State Long Beach,Small Forward,F,7.1,3.1,6.9,4.2,14.4,0.616,0.788,0.415,24.9,1.4,-1.48,2013.0,0.25,0.10350000000000001,-0.6,4,/players/e/ennisja01.html,https://www.sports-reference.com/cbb/players/james-ennis-1.html,Long Beach State
Romero Osby,2013,51,2,,Oklahoma,,F,7.0,1.2,8.9,3.5,8.2,0.577,0.761,0.055,24.2,2.5,,,0.0,0.0,0.0,0,/players/o/osbyro01.html,https://www.sports-reference.com/cbb/players/romero-osby-1.html,
Lorenzo Brown,2013,52,2,22.8,NC State,Point Guard,G,5.5,3.4,2.4,1.6,36.7,0.509,0.741,0.228,22.8,1.3,14.34,2013.0,-0.06666666666666667,-0.024000000000000004,-4.466666666666667,3,/players/b/brownlo01.html,https://www.sports-reference.com/cbb/players/lorenzo-brown-1.html,NC State
Colton Iverson,2013,53,2,,Colorado State,,F,0.3,1.4,11.5,5.7,8.6,0.52,0.539,0.0,19.1,3.3,,,0.0,0.0,0.0,0,/players/i/iversco01.html,https://www.sports-reference.com/cbb/players/colton-iverson-1.html,
Arsalan Kazemi,2013,54,2,,Oregon,,F,7.1,3.3,12.6,3.7,12.2,0.598,0.679,0.001,22.0,5.9,,,0.0,0.0,0.0,0,/players/k/kazemar01.html,https://www.sports-reference.com/cbb/players/arsalan-kazemi-1.html,
Peyton Siva,2013,56,2,22.7,Louisville,Shooting Guard,G,7.3,4.3,1.1,0.6,34.3,0.513,0.737,0.384,20.0,3.0,24.82,2013.0,0.0,0.0,0.0,0,/players/s/sivape01.html,https://www.sports-reference.com/cbb/players/peyton-siva-1.html,Louisville
Alex Oriakhi,2013,57,2,,Missouri,,F,8.4,1.3,14.1,6.4,2.6,0.674,0.746,0.0,18.5,1.6,,,0.0,0.0,0.0,0,/players/o/oriakal01.html,https://www.sports-reference.com/cbb/players/alex-oriakhi-1.html,
Deshaun Thomas,2013,58,2,,Ohio State,,F,9.0,0.9,5.8,1.0,8.6,0.551,0.802,0.358,29.1,2.0,6.95,2013.0,0.0,0.0,0.0,0,/players/t/thomade01.html,https://www.sports-reference.com/cbb/players/deshaun-thomas-1.html,Ohio St.
Andrew Wiggins,2014,1,1,19.3,Kansas,Small Forward,F,8.3,2.1,8.4,3.1,9.2,0.563,0.775,0.299,26.3,1.7,20.25,2014.0,-0.04999999999999999,0.045000000000000005,-2.1,4,/players/w/wiggian01.html,https://www.sports-reference.com/cbb/players/andrew-wiggins-1.html,Kansas
Jabari Parker,2014,2,1,19.3,Duke,Power Forward,BIG,7.6,2.1,11.4,4.0,8.6,0.558,0.748,0.212,32.7,1.9,19.51,2014.0,0.4,0.07575,-0.9,4,/players/p/parkeja01.html,https://www.sports-reference.com/cbb/players/jabari-parker-1.html,Duke
Joel Embiid,2014,3,1,20.3,Kansas,Center,BIG,11.9,2.3,12.7,11.7,11.5,0.655,0.685,0.029,23.4,1.7,20.25,2014.0,2.566666666666667,0.15533333333333335,4.233333333333333,3,/players/e/embiijo01.html,https://www.sports-reference.com/cbb/players/joel-embiid-1.html,Kansas
Aaron Gordon,2014,4,1,18.8,Arizona,Power Forward,BIG,8.4,1.8,10.4,3.4,13.0,0.503,0.422,0.118,23.2,3.3,23.36,2014.0,1.2,0.09525,0.22499999999999998,4,/players/g/gordoaa01.html,https://www.sports-reference.com/cbb/players/aaron-gordon-1.html,Arizona
Marcus Smart,2014,6,1,20.3,Oklahoma State,Point Guard,G,12.0,5.0,5.1,1.9,30.1,0.552,0.751,0.425,29.2,2.5,14.91,2014.0,0.65,0.07975,-0.675,4,/players/s/smartma01.html,https://www.sports-reference.com/cbb/players/marcus-smart-1.html,Oklahoma St.
Julius Randle,2014,7,1,19.6,Kentucky,Power Forward,BIG,7.5,1.0,13.3,2.6,10.0,0.567,0.706,0.046,25.4,2.4,18.07,2014.0,0.825,0.09775,-0.5,4,/players/r/randlju01.html,https://www.sports-reference.com/cbb/players/julius-randle-1.html,Kentucky
Nik Stauskas,2014,8,1,20.7,Michigan,Shooting Guard,G,9.3,1.0,1.6,0.9,18.8,0.642,0.832,0.528,24.4,1.1,18.52,2014.0,-0.35000000000000003,0.0315,-2.6999999999999997,4,/players/s/stausni01.html,https://www.sports-reference.com/cbb/players/nik-stauskas-1.html,Michigan
Noah Vonleh,2014,9,1,18.8,Indiana,Power Forward,BIG,6.6,1.9,10.8,5.4,4.9,0.604,0.716,0.153,21.4,2.0,11.32,2014.0,-0.09999999999999999,0.074,-2.525,4,/players/v/vonleno01.html,https://www.sports-reference.com/cbb/players/noah-vonleh-1.html,Indiana
Elfrid Payton,2014,10,1,20.3,Louisiana,Point Guard,G,6.8,3.6,7.1,1.7,32.9,0.551,0.611,0.116,27.6,1.9,-7.64,2014.0,0.775,0.06775,-0.49999999999999994,4,/players/p/paytoel01.html,https://www.sports-reference.com/cbb/players/elfrid-payton-1.html,Louisiana
Doug McDermott,2014,11,1,22.5,Creighton,Small Forward,F,10.9,0.4,6.4,0.5,11.5,0.644,0.831,0.341,36.2,1.4,18.03,2014.0,-0.1,0.0805,-2.2,4,/players/m/mcderdo01.html,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,Creighton
Zach LaVine,2014,13,1,19.3,UCLA,"Shooting Guard, Small Forward,",G,2.9,2.1,2.4,0.8,12.6,0.545,0.691,0.444,20.1,1.2,18.4,2014.0,0.65,0.05575,-0.725,4,/players/l/lavinza01.html,https://www.sports-reference.com/cbb/players/zach-lavine-1.html,UCLA
T.J. Warren,2014,14,1,20.8,NC State,Small Forward,F,10.8,3.1,10.8,1.8,8.6,0.574,0.654,0.178,35.5,1.7,9.02,2014.0,0.6,0.087,-0.5,4,/players/w/warretj01.html,https://www.sports-reference.com/cbb/players/tj-warren-1.html,NC State
Adreian Payne,2014,15,1,23.3,Michigan State,Power Forward,BIG,7.5,1.0,6.8,3.8,10.2,0.607,0.755,0.294,28.9,1.7,18.52,2014.0,-0.16666666666666666,0.08066666666666666,-2.033333333333333,3,/players/p/paynead01.html,https://www.sports-reference.com/cbb/players/adreian-payne-1.html,Michigan St.
James Young,2014,17,1,18.9,Kentucky,Shooting Guard,G,6.1,1.4,3.7,0.6,10.8,0.536,0.706,0.522,23.4,1.7,18.07,2014.0,-0.06666666666666667,0.043333333333333335,-4.233333333333333,3,/players/y/youngja01.html,https://www.sports-reference.com/cbb/players/james-young-1.html,Kentucky
Tyler Ennis,2014,18,1,19.8,Syracuse,Point Guard,G,8.7,3.9,2.6,0.7,32.3,0.511,0.765,0.236,21.9,2.2,16.05,2014.0,-0.20000000000000004,0.03966666666666666,-3.1999999999999997,3,/players/e/ennisty01.html,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html,Syracuse
Gary Harris,2014,19,1,19.8,Michigan State,Shooting Guard,G,10.3,3.4,4.0,1.6,16.8,0.561,0.788,0.505,26.8,2.0,18.52,2014.0,0.95,0.09825,-0.25,4,/players/h/harriga01.html,https://www.sports-reference.com/cbb/players/gary-harris-1.html,Michigan St.
Mitch McGary,2014,21,1,22.1,Michigan,Power Forward,BIG,8.6,4.9,15.5,3.2,12.6,0.572,0.513,0.036,22.5,0.5,18.52,2014.0,-0.1,-0.018,-7.3,1,/players/m/mcgarmi01.html,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,Michigan
Jordan Adams,2014,22,1,20.0,UCLA,Shooting Guard,G,11.5,5.0,7.5,0.6,14.7,0.603,0.839,0.34,26.5,2.2,18.4,2014.0,0.0,0.015,6.9,1,/players/a/adamsjo01.html,https://www.sports-reference.com/cbb/players/jordan-adams-1.html,UCLA
Rodney Hood,2014,23,1,21.7,Duke,"Shooting Guard, Small Forward,",G,3.5,0.8,3.5,1.3,11.9,0.535,0.659,0.449,16.8,0.8,,,0.725,0.084,-0.5750000000000001,4,/players/h/hoodro01.html,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,
Shabazz Napier,2014,24,1,22.9,UConn,Point Guard,G,12.0,3.2,3.4,1.0,30.8,0.591,0.813,0.433,27.5,3.1,17.23,2014.0,0.475,0.06575,-0.30000000000000004,4,/players/n/napiesh01.html,https://www.sports-reference.com/cbb/players/shabazz-napier-1.html,UConn
P.J. Hairston,2014,26,1,21.5,UNC,Small Forward,F,12.4,3.0,8.4,1.7,11.2,0.586,0.8,0.61,27.0,1.2,15.24,2013.0,-0.8,0.02,-4.5,1,/players/h/hairspj02.html,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,UNC
C.J. Wilcox,2014,28,1,23.5,Washington,Shooting Guard,G,8.4,1.7,2.3,2.8,15.4,0.598,0.84,0.529,24.6,0.9,6.26,2014.0,-0.1,-0.0005000000000000004,-4.8,2,/players/w/wilcocj01.html,https://www.sports-reference.com/cbb/players/cj-wilcox-1.html,Washington
Josh Huestis,2014,29,1,22.5,Stanford,Power Forward,BIG,5.3,1.0,8.8,5.9,6.8,0.51,0.61,0.223,18.0,2.1,13.42,2014.0,-0.13333333333333333,0.09966666666666667,0.7000000000000003,3,/players/h/huestjo01.html,https://www.sports-reference.com/cbb/players/josh-huestis-1.html,Stanford
Kyle Anderson,2014,30,1,20.8,UCLA,Small Forward,F,10.9,3.1,4.5,2.7,34.3,0.566,0.736,0.154,24.1,2.6,18.4,2014.0,1.35,0.12775,1.725,4,/players/a/anderky01.html,https://www.sports-reference.com/cbb/players/kyle-anderson-3.html,UCLA
K.J. McDaniels,2014,32,2,21.4,Clemson,Small Forward,F,12.9,2.3,8.8,8.9,12.8,0.566,0.767,0.303,29.1,3.1,11.08,2014.0,-0.05,0.047,-3.0999999999999996,2,/players/m/mcdankj01.html,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,Clemson
Joe Harris,2014,33,2,22.8,Virginia,Shooting Guard,G,8.6,2.2,2.7,0.9,18.1,0.565,0.722,0.533,23.3,2.4,18.38,2014.0,0.5,0.053250000000000006,-2.2,4,/players/h/harrijo01.html,https://www.sports-reference.com/cbb/players/joe-harris--1.html,Virginia
Cleanthony Early,2014,34,2,23.2,Wichita State,Small Forward,F,9.0,1.8,5.9,3.3,6.4,0.627,0.819,0.459,28.8,2.5,16.65,2014.0,-0.3,-0.075,-8.6,1,/players/e/earlycl01.html,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,Wichita St.
Jarnell Stokes,2014,35,2,20.5,Tennessee,Center,BIG,9.5,1.4,15.3,2.9,13.7,0.576,0.628,0.0,24.6,2.6,17.34,2014.0,0.0,0.3445,9.4,2,/players/s/stokeja01.html,https://www.sports-reference.com/cbb/players/jarnell-stokes-1.html,Tennessee
Johnny O'Bryant,2014,36,2,21.1,LSU,Power Forward,BIG,1.3,1.0,10.8,2.9,11.5,0.526,0.619,0.007,28.5,1.5,10.05,2014.0,-0.3333333333333333,0.04666666666666666,-4.233333333333333,3,/players/o/obryajo01.html,https://www.sports-reference.com/cbb/players/johnny-obryant-1.html,LSU
DeAndre Daniels,2014,37,2,,UConn,,F,5.6,1.4,6.3,5.2,3.6,0.559,0.752,0.299,24.2,2.4,17.23,2014.0,0.0,0.0,0.0,0,/players/d/daniede01.html,https://www.sports-reference.com/cbb/players/deandre-daniels-1.html,UConn
Spencer Dinwiddie,2014,38,2,21.2,Colorado,Point Guard,G,10.1,2.9,1.8,0.8,26.3,0.667,0.83,0.481,21.0,0.8,10.8,2014.0,0.775,0.092,-1.25,4,/players/d/dinwisp01.html,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,Colorado
Jerami Grant,2014,39,2,20.3,Syracuse,Power Forward,BIG,6.4,1.7,9.1,2.5,9.4,0.547,0.641,0.019,21.1,1.9,16.05,2014.0,0.725,0.10775,-0.625,4,/players/g/grantje01.html,https://www.sports-reference.com/cbb/players/jerami-grant-1.html,Syracuse
Glenn Robinson III,2014,40,2,20.5,Michigan,Small Forward,F,5.3,1.9,6.0,1.0,7.6,0.566,0.718,0.29,22.3,1.4,18.52,2014.0,0.15,0.07625,-1.275,4,/players/r/robingl02.html,https://www.sports-reference.com/cbb/players/glenn-robinson-2.html,Michigan
Nick Johnson,2014,42,2,21.5,Arizona,Shooting Guard,G,10.7,2.1,3.0,2.0,17.6,0.549,0.734,0.357,26.3,3.1,23.36,2014.0,0.0,0.0,0.0,0,/players/j/johnsni01.html,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,Arizona
Markel Brown,2014,44,2,22.4,Oklahoma State,Shooting Guard,G,8.9,1.6,3.5,3.1,16.9,0.591,0.733,0.361,23.1,2.0,14.91,2014.0,-0.2,-0.016,-6.9,2,/players/b/brownma02.html,https://www.sports-reference.com/cbb/players/markel-brown-1.html,Oklahoma St.
Dwight Powell,2014,45,2,22.9,Stanford,Center,BIG,5.7,2.4,7.3,2.8,20.4,0.527,0.722,0.103,26.0,2.0,13.42,2014.0,1.275,0.1805,1.4,4,/players/p/poweldw01.html,https://www.sports-reference.com/cbb/players/dwight-powell-1.html,Stanford
Jordan Clarkson,2014,46,2,22.0,Missouri,Shooting Guard,G,3.0,1.7,3.3,1.2,18.4,0.55,0.788,0.298,27.8,2.0,,,0.42500000000000004,0.04475,-1.125,4,/players/c/clarkjo01.html,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,
Russ Smith,2014,47,2,23.2,Louisville,Point Guard,G,11.5,4.0,2.9,0.4,31.6,0.576,0.76,0.376,30.7,2.9,24.69,2014.0,0.0,-0.041,-1.4,1,/players/s/smithru01.html,https://www.sports-reference.com/cbb/players/russ-smith-1.html,Louisville
Lamar Patterson,2014,48,2,22.9,Pitt,Shooting Guard,G,11.4,2.8,3.8,1.2,29.9,0.569,0.723,0.45,29.1,2.3,17.46,2014.0,-0.2,-0.0755,-8.25,2,/players/p/pattela01.html,https://www.sports-reference.com/cbb/players/lamar-patterson-1.html,Pitt
Cameron Bairstow,2014,49,2,23.5,New Mexico,Center,BIG,9.7,1.0,8.5,4.9,11.8,0.611,0.717,0.007,29.9,2.0,12.72,2014.0,-0.1,-0.004,-7.5,1,/players/b/bairsca01.html,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,New Mexico
Alec Brown,2014,50,2,,Green Bay,,F,4.7,1.0,8.5,10.9,7.0,0.569,0.748,0.288,26.2,2.0,7.18,2014.0,0.0,0.0,0.0,0,/players/b/brownal01.html,https://www.sports-reference.com/cbb/players/alec-brown-1.html,Green Bay
Semaj Christon,2014,55,2,21.6,Xavier,Point Guard,G,5.2,2.3,1.5,0.8,25.3,0.544,0.67,0.117,26.9,1.3,11.84,2014.0,-0.8,0.006,-5.1,1,/players/c/chrisse01.html,https://www.sports-reference.com/cbb/players/semaj-christon-1.html,Xavier
Devyn Marble,2014,56,2,21.8,Iowa,Shooting Guard,G,9.0,3.5,2.9,0.8,23.6,0.528,0.726,0.342,28.4,1.6,18.58,2014.0,-0.3,-0.026,-6.2,1,/players/m/marblde01.html,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,Iowa
Jordan McRae,2014,58,2,23.2,Tennessee,Shooting Guard,G,10.5,1.3,2.6,3.3,17.6,0.565,0.769,0.439,30.4,2.0,17.34,2014.0,-0.06666666666666667,0.057666666666666665,-2.4,3,/players/m/mcraejo01.html,https://www.sports-reference.com/cbb/players/jordan-mcrae-1.html,Tennessee
Xavier Thames,2014,59,2,,San Diego State,,F,,2.6,2.9,0.2,14.0,0.475,0.641,0.26,16.6,0.4,,,0.0,0.0,0.0,0,/players/t/thamexa01.html,https://www.sports-reference.com/cbb/players/xavier-thames-1.html,
Cory Jefferson,2014,60,2,23.5,Baylor,Power Forward,BIG,6.3,0.8,11.6,4.7,7.4,0.553,0.66,0.103,24.2,1.6,15.8,2014.0,-0.1,0.07,-6.4,1,/players/j/jeffeco01.html,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,Baylor
Karl-Anthony Towns,2015,1,1,19.6,Kentucky,Center,BIG,14.3,1.4,14.2,11.5,11.6,0.627,0.813,0.031,23.7,2.9,28.72,2015.0,4.6,0.208,5.9,4,/players/t/townska01.html,https://www.sports-reference.com/cbb/players/karl-anthony-towns-1.html,Kentucky
D'Angelo Russell,2015,2,1,19.3,Ohio State,Point Guard,G,11.9,2.8,3.6,1.1,30.1,0.573,0.756,0.449,30.2,2.4,-4.15,2015.0,1.425,0.051,0.825,4,/players/r/russeda01.html,https://www.sports-reference.com/cbb/players/dangelo-russell-1.html,Ohio St.
Jahlil Okafor,2015,3,1,19.5,Duke,Center,BIG,10.4,1.5,14.8,4.5,9.4,0.641,0.51,0.0,27.6,2.2,24.97,2015.0,0.05,0.09525,-1.475,4,/players/o/okafoja01.html,https://www.sports-reference.com/cbb/players/jahlil-okafor-1.html,Duke
Willie Cauley-Stein,2015,6,1,21.9,Kentucky,Center,BIG,12.6,2.9,11.1,7.1,7.4,0.588,0.508,0.0,17.8,3.4,28.72,2015.0,0.95,0.1164999999999999,0.15,4,/players/c/caulewi01.html,https://www.sports-reference.com/cbb/players/willie-cauley-stein-1.html,Kentucky
Stanley Johnson,2015,8,1,19.1,Arizona,Small Forward,F,9.4,3.2,8.9,1.6,11.6,0.551,0.742,0.297,26.6,2.9,24.33,2015.0,-0.175,0.02325,-2.65,4,/players/j/johnsst04.html,https://www.sports-reference.com/cbb/players/stanley-johnson-1.html,Arizona
Frank Kaminsky,2015,9,1,22.2,Wisconsin,Center,BIG,16.2,1.7,6.0,4.5,18.4,0.628,0.763,0.207,28.6,2.9,24.61,2015.0,0.475,0.08775,-0.4,4,/players/k/kaminfr01.html,https://www.sports-reference.com/cbb/players/frank-kaminsky-1.html,Wisconsin
Justise Winslow,2015,10,1,19.2,Duke,"Power Forward, Small Forward,",BIG,10.0,2.8,5.4,2.9,13.2,0.572,0.641,0.309,22.9,2.5,24.97,2015.0,0.175,0.03225,-2.275,4,/players/w/winslju01.html,https://www.sports-reference.com/cbb/players/justise-winslow-1.html,Duke
Myles Turner,2015,11,1,19.3,Texas,Center,BIG,9.3,0.8,7.2,12.3,6.2,0.556,0.839,0.241,25.1,2.1,16.16,2015.0,1.55,0.132,0.875,4,/players/t/turnemy01.html,https://www.sports-reference.com/cbb/players/myles-turner-1.html,Texas
Trey Lyles,2015,12,1,19.6,Kentucky,Power Forward,BIG,8.0,1.4,9.9,2.1,9.2,0.543,0.735,0.121,20.8,2.3,28.72,2015.0,0.3,0.0745,-1.125,4,/players/l/lylestr01.html,https://www.sports-reference.com/cbb/players/trey-lyles-1.html,Kentucky
Devin Booker,2015,13,1,18.7,Kentucky,Shooting Guard,G,9.4,1.3,2.6,0.3,10.9,0.6,0.828,0.491,22.8,1.8,28.72,2015.0,1.45,0.07925,0.55,4,/players/b/bookede01.html,https://www.sports-reference.com/cbb/players/devin-booker-2.html,Kentucky
Cameron Payne,2015,14,1,20.9,Murray State,Point Guard,G,9.9,3.6,2.2,1.6,40.0,0.573,0.781,0.415,31.5,1.8,-6.14,2015.0,-0.075,0.04475,-1.95,4,/players/p/payneca01.html,https://www.sports-reference.com/cbb/players/cameron-payne-1.html,Murray St.
Kelly Oubre Jr.,2015,15,1,19.5,Kansas,Small Forward,F,8.8,3.3,6.4,1.8,8.1,0.555,0.718,0.383,23.1,1.7,18.47,2015.0,0.2,0.072,-1.65,4,/players/o/oubreke01.html,https://www.sports-reference.com/cbb/players/kelly-oubre-1.html,Kansas
Terry Rozier,2015,16,1,21.3,Louisville,Point Guard,G,9.4,3.5,3.8,0.5,19.7,0.509,0.772,0.301,27.8,3.0,18.12,2015.0,0.975,0.084,0.025,4,/players/r/roziete01.html,https://www.sports-reference.com/cbb/players/terry-rozier-1.html,Louisville
Rashad Vaughn,2015,17,1,18.9,UNLV,Shooting Guard,G,4.5,1.5,2.3,1.1,11.8,0.547,0.694,0.43,30.8,1.1,5.41,2015.0,-0.1,0.0225,-3.1,2,/players/v/vaughra01.html,https://www.sports-reference.com/cbb/players/rashad-vaughn-1.html,UNLV
Sam Dekker,2015,18,1,21.1,Wisconsin,Power Forward,BIG,10.4,1.1,8.4,1.5,8.6,0.605,0.695,0.372,23.2,1.9,24.61,2015.0,0.1666666666666666,0.078,-1.6333333333333335,3,/players/d/dekkesa01.html,https://www.sports-reference.com/cbb/players/sam-dekker-1.html,Wisconsin
Jerian Grant,2015,19,1,22.7,Notre Dame,Point Guard,G,9.0,2.8,1.3,1.4,33.6,0.592,0.79,0.37,24.2,1.6,19.23,2015.0,0.2249999999999999,0.07,-2.325,4,/players/g/grantje02.html,https://www.sports-reference.com/cbb/players/jerian-grant-1.html,Notre Dame
Delon Wright,2015,20,1,23.2,Utah,Point Guard,G,15.5,4.0,4.0,3.2,33.0,0.619,0.814,0.225,22.8,3.1,20.98,2015.0,1.35,0.131,2.175,4,/players/w/wrighde01.html,https://www.sports-reference.com/cbb/players/delon-wright-1.html,Utah
Justin Anderson,2015,21,1,21.6,Virginia,Small Forward,F,12.7,1.6,3.1,2.5,14.0,0.61,0.752,0.471,23.3,1.8,21.73,2015.0,0.0,0.0445,-3.15,4,/players/a/anderju01.html,https://www.sports-reference.com/cbb/players/justin-anderson-1.html,Virginia
Bobby Portis,2015,22,1,20.4,Arkansas,Power Forward,BIG,8.9,2.1,13.6,4.8,8.8,0.582,0.737,0.064,26.7,1.9,14.07,2015.0,0.375,0.08475,-1.05,4,/players/p/portibo01.html,https://www.sports-reference.com/cbb/players/bobby-portis-1.html,Arkansas
Rondae Hollis-Jefferson,2015,23,1,20.5,Arizona,Small Forward,F,9.4,2.4,9.0,3.4,10.1,0.573,0.697,0.105,20.5,2.9,24.33,2015.0,0.425,0.0915,-0.875,4,/players/h/holliro01.html,https://www.sports-reference.com/cbb/players/rondae-hollis-jefferson-1.html,Arizona
Tyus Jones,2015,24,1,19.1,Duke,Point Guard,G,9.3,2.7,1.8,0.2,27.5,0.575,0.889,0.383,18.7,2.1,24.97,2015.0,0.7250000000000001,0.10525,0.25,4,/players/j/jonesty01.html,https://www.sports-reference.com/cbb/players/tyus-jones-1.html,Duke
Jarell Martin,2015,25,1,21.1,LSU,Power Forward,BIG,4.7,1.9,9.7,1.8,10.5,0.565,0.689,0.131,24.8,2.4,11.39,2015.0,-0.5,0.0549999999999999,-4.566666666666666,3,/players/m/martija01.html,https://www.sports-reference.com/cbb/players/jarell-martin-1.html,LSU
Larry Nance Jr.,2015,27,1,22.5,Wyoming,Power Forward,BIG,7.0,2.3,6.0,4.3,20.0,0.581,0.771,0.117,28.5,2.6,3.81,2015.0,1.5,0.14325,1.775,4,/players/n/nancela02.html,https://www.sports-reference.com/cbb/players/larry-nance-2.html,Wyoming
R.J. Hunter,2015,28,1,21.7,Georgia State University,Shooting Guard,G,7.1,3.6,2.8,3.6,20.3,0.552,0.853,0.51,29.6,2.5,12.42,2015.0,0.0,0.0533333333333333,-2.9,3,/players/h/hunterj01.html,https://www.sports-reference.com/cbb/players/rj-hunter-1.html,Georgia St.
Chris McCullough,2015,29,1,20.4,Syracuse,Power Forward,BIG,5.2,3.6,9.0,8.5,8.2,0.508,0.563,0.009,20.7,1.2,11.91,2015.0,0.0,0.0765,-2.7,2,/players/m/mcculch01.html,https://www.sports-reference.com/cbb/players/chris-mccullough-1.html,Syracuse
Kevon Looney,2015,30,1,19.4,UCLA,Center,BIG,7.0,2.5,12.2,3.3,9.1,0.532,0.626,0.165,19.7,2.0,12.07,2015.0,0.275,0.125,-1.75,4,/players/l/looneke01.html,https://www.sports-reference.com/cbb/players/kevon-looney-1.html,UCLA
Montrezl Harrell,2015,32,2,21.4,Louisville,Center,BIG,9.5,1.6,10.0,3.7,9.2,0.588,0.533,0.098,22.3,3.0,18.12,2015.0,1.9,0.193,2.625,4,/players/h/harremo01.html,https://www.sports-reference.com/cbb/players/montrezl-harrell-1.html,Louisville
Jordan Mickey,2015,33,2,21.0,LSU,Power Forward,BIG,4.8,1.5,10.5,9.6,7.6,0.533,0.669,0.024,25.0,2.6,11.39,2015.0,-0.2,0.045,-5.15,2,/players/m/mickejo01.html,https://www.sports-reference.com/cbb/players/jordan-mickey-1.html,LSU
Anthony Brown,2015,34,2,22.7,Stanford,Small Forward,F,7.1,1.3,3.8,0.6,15.2,0.573,0.751,0.439,21.7,1.7,12.33,2015.0,-0.05,0.286,13.05,2,/players/b/brownan02.html,https://www.sports-reference.com/cbb/players/anthony-brown-5.html,Stanford
Rakeem Christmas,2015,36,2,23.6,Syracuse,Power Forward,BIG,8.1,1.7,10.2,8.5,10.5,0.591,0.681,0.003,25.8,2.3,11.91,2015.0,-0.2,0.099,-5.0,1,/players/c/chrisra01.html,https://www.sports-reference.com/cbb/players/rakeem-christmas-1.html,Syracuse
Richaun Holmes,2015,37,2,21.7,Bowling Green,Center,BIG,8.7,1.5,11.6,11.2,7.2,0.625,0.697,0.147,25.6,2.0,2.93,2015.0,0.8,0.17425,0.925,4,/players/h/holmeri01.html,https://www.sports-reference.com/cbb/players/richaun-holmes-1.html,Bowling Green
Darrun Hilliard,2015,38,2,22.2,Villanova,Shooting Guard,G,10.0,3.8,2.0,1.3,15.9,0.576,0.748,0.528,25.2,2.2,23.13,2015.0,-0.25,-0.0209999999999999,-6.95,2,/players/h/hillida01.html,https://www.sports-reference.com/cbb/players/darrun-hilliard-1.html,Villanova
Josh Richardson,2015,40,2,21.8,Tennessee,Shooting Guard,G,8.3,3.8,2.9,2.0,24.4,0.56,0.758,0.321,25.5,1.4,7.23,2015.0,0.95,0.08225,-0.475,4,/players/r/richajo01.html,https://www.sports-reference.com/cbb/players/josh-richardson-2.html,Tennessee
Pat Connaughton,2015,41,2,22.5,Notre Dame,Shooting Guard,G,7.6,1.3,4.2,2.7,7.6,0.615,0.777,0.618,17.7,1.9,19.23,2015.0,0.5,0.11225,-0.175,4,/players/c/connapa01.html,https://www.sports-reference.com/cbb/players/pat-connaughton-1.html,Notre Dame
Olivier Hanlan,2015,42,2,,Boston College,,F,6.4,2.1,2.6,0.1,29.1,0.553,0.778,0.371,30.1,1.1,6.32,2015.0,0.0,0.0,0.0,0,/players/h/hanlaol01.html,https://www.sports-reference.com/cbb/players/olivier-hanlan-1.html,Boston College
Joe Young,2015,43,2,23.0,Oregon,Point Guard,G,8.2,2.1,2.3,0.1,17.7,0.594,0.9,0.429,27.5,2.1,,,-0.15,0.0104999999999999,-4.35,2,/players/y/youngjo01.html,https://www.sports-reference.com/cbb/players/joseph-young-1.html,
Andrew Harrison,2015,44,2,20.7,Kentucky,Point Guard,G,8.4,2.5,1.7,0.9,26.0,0.531,0.777,0.352,21.4,2.5,28.72,2015.0,-0.1666666666666666,0.0286666666666666,-4.0,3,/players/h/harrian01.html,https://www.sports-reference.com/cbb/players/andrew-harrison-1.html,Kentucky
Marcus Thornton,2015,45,2,,William & Mary,,F,1.3,1.1,1.0,0.4,17.5,0.605,0.789,0.538,28.5,0.7,2.82,2015.0,0.0,0.0,0.0,0,/players/t/thornma02.html,https://www.sports-reference.com/cbb/players/marcus-thornton-3.html,William & Mary
Norman Powell,2015,46,2,22.1,UCLA,Shooting Guard,G,6.2,3.2,1.9,1.5,12.8,0.54,0.746,0.255,25.3,1.9,12.07,2015.0,0.525,0.094,-0.5249999999999999,4,/players/p/powelno01.html,https://www.sports-reference.com/cbb/players/norman-powell-1.html,UCLA
